Time_s,SoC_%,Voltage_V,Current_A,Speed_mps,Temperature_C
6065.4,15.58,10.861,2.444,1.243,30.0
6069.0,15.53,10.843,2.433,1.209,30.05
6072.6,15.47,10.823,2.491,1.268,29.95
6076.2,15.42,10.846,2.188,1.072,30.18
6079.8,15.37,10.831,2.276,1.164,30.1
6083.4,15.32,10.848,2.28,1.258,30.03
6087.0,15.27,10.806,2.425,1.23,30.04
6090.6,15.22,10.805,2.564,1.251,30.3
6094.2,15.17,10.835,2.331,1.141,30.28
6097.8,15.12,10.853,2.159,1.192,29.83
6101.5,15.07,10.802,2.136,1.095,29.8
6105.1,15.02,10.88,1.608,0.77,30.06
6108.7,14.97,10.849,1.754,0.922,29.64
6112.3,14.92,10.823,1.715,0.799,30.02
6115.9,14.87,10.805,1.704,0.793,30.23
6119.5,14.82,10.83,1.616,0.818,30.2
6123.1,14.76,10.838,1.88,0.877,30.11
6126.7,14.71,10.837,1.867,0.88,30.1
6130.3,14.66,10.848,1.824,0.917,30.4
6133.9,14.61,10.827,1.856,0.886,29.49
6137.5,14.56,10.839,1.423,0.709,29.71
6141.1,14.51,10.843,1.524,0.708,30.01
6144.7,14.46,10.841,1.663,0.783,29.82
6148.3,14.41,10.851,1.503,0.667,30.08
6151.9,14.36,10.829,1.604,0.694,29.86
6155.5,14.31,10.836,1.945,0.919,30.01
6159.1,14.26,10.817,1.839,0.911,29.9
6162.7,14.21,10.807,1.923,0.908,29.88
6166.3,14.16,10.821,1.714,0.722,29.8
6169.9,14.11,10.86,1.397,0.593,29.85
6173.5,14.06,10.849,1.228,0.498,29.58
6177.1,14.01,10.835,1.303,0.568,29.96
6180.7,13.96,10.865,1.166,0.459,29.85
6184.3,13.91,10.896,0.864,0.236,29.83
6187.9,13.86,10.868,0.82,0.284,29.37
6191.5,13.81,10.882,0.815,0.199,29.26
6195.1,13.76,10.896,0.453,0.017,29.47
6198.7,13.71,10.865,0.549,0.102,30.08
6202.3,13.66,10.877,0.47,0.058,29.73
6205.9,13.61,10.851,0.561,0.117,29.4
6209.5,13.56,10.879,0.298,0.0,29.5
6213.1,13.51,10.865,0.435,0.0,29.61
6216.7,13.46,10.866,0.443,0.016,29.19
6220.3,13.41,10.858,0.468,0.0,29.75
6223.9,13.36,10.868,0.387,0.014,29.41
6227.5,13.31,10.868,0.604,0.03,29.5
6231.1,13.26,10.864,0.452,0.031,29.47
6234.7,13.21,10.824,0.701,0.159,29.79
6238.3,13.16,10.814,1.211,0.497,29.58
6241.9,13.11,10.801,1.197,0.542,29.39
6245.5,13.06,10.798,1.759,0.768,29.99
6249.1,13.01,10.814,1.488,0.575,29.42
6252.7,12.96,10.816,1.351,0.534,29.73
6256.3,12.91,10.817,0.995,0.381,29.9
6259.9,12.86,10.828,1.057,0.302,29.8
6263.5,12.81,10.826,0.852,0.268,29.82
6267.1,12.76,10.794,1.25,0.506,29.87
6270.7,12.71,10.815,1.372,0.514,30.28
6274.3,12.66,10.808,1.508,0.647,29.72
6277.9,12.61,10.799,1.691,0.596,29.99
6281.5,12.56,10.83,0.569,0.0,29.43
6285.1,12.51,10.863,0.426,0.0,29.65
6288.7,12.46,10.816,0.826,0.233,29.59
6292.3,12.41,10.826,0.956,0.408,29.99
6295.9,12.36,10.801,1.077,0.437,29.59
6299.5,12.31,10.8,1.15,0.409,30.0
6303.2,12.26,10.765,1.159,0.422,29.84
6306.8,12.21,10.811,0.848,0.264,29.61
6310.4,12.16,10.813,0.892,0.323,29.74
6314.0,12.11,10.785,1.28,0.486,29.82
6317.6,12.06,10.803,1.536,0.657,29.92
6321.2,12.01,10.774,1.202,0.471,29.7
6324.8,11.96,10.773,1.384,0.603,29.66
6328.4,11.91,10.778,1.153,0.446,29.65
6332.0,11.87,10.799,0.802,0.189,29.26
6335.6,11.82,10.827,0.69,0.326,29.73
6339.2,11.77,10.823,0.87,0.266,29.37
6342.8,11.72,10.769,1.274,0.383,29.72
6346.4,11.67,10.776,1.108,0.488,29.83
6350.0,11.62,10.757,1.327,0.576,29.95
6353.6,11.57,10.79,1.371,0.586,29.44
6357.2,11.52,10.799,1.113,0.441,29.69
6360.8,11.47,10.776,1.169,0.407,29.82
6364.4,11.42,10.742,1.439,0.58,29.83
6368.0,11.37,10.736,1.556,0.7,30.13
6371.6,11.32,10.757,1.554,0.673,29.7
6375.2,11.27,10.766,1.443,0.643,29.41
6378.8,11.22,10.706,1.83,0.72,30.12
6382.4,11.18,10.743,1.595,0.739,29.77
6386.0,11.13,10.772,1.574,0.717,29.52
6389.6,11.08,10.744,1.547,0.783,29.83
6393.2,11.03,10.76,1.711,0.844,30.16
6396.8,10.98,10.745,1.73,0.769,29.67
6400.4,10.93,10.723,1.616,0.812,30.35
6404.0,10.88,10.733,1.626,0.865,29.72
6407.6,10.83,10.715,2.006,0.867,30.04
6411.2,10.78,10.765,0.726,0.0,29.33
6414.8,10.73,10.78,0.403,0.0,29.47
6418.4,10.68,10.816,0.385,0.0,29.43
6422.0,10.64,10.781,0.325,0.046,29.14
6425.6,10.59,10.803,0.471,0.0,30.05
6429.2,10.54,10.76,0.839,0.187,29.52
6432.8,10.49,10.764,0.862,0.344,29.52
6436.4,10.44,10.756,1.174,0.401,29.93
6440.0,10.39,10.729,1.336,0.513,30.15
6443.6,10.34,10.736,1.509,0.617,30.08
6447.2,10.29,10.697,1.468,0.638,29.6
6450.8,10.24,10.734,1.456,0.62,29.87
6454.4,10.2,10.691,1.422,0.588,29.44
6458.0,10.15,10.707,1.743,0.78,30.11
6461.6,10.1,10.739,1.402,0.689,29.49
6465.2,10.05,10.741,1.248,0.6,29.6
6468.8,10.0,10.696,1.558,0.724,29.87
6472.4,9.95,10.687,1.747,0.835,30.02
6476.0,9.9,10.693,1.738,0.81,29.88
6479.6,9.85,10.698,1.872,0.879,30.28
6483.2,9.81,10.654,2.05,0.966,30.19
6486.8,9.76,10.696,1.799,0.815,30.08
6490.4,9.71,10.691,1.962,0.981,29.77
6494.0,9.66,10.671,2.162,1.067,30.42
6497.6,9.61,10.681,2.17,1.126,29.92
6501.3,9.56,10.666,2.358,1.213,30.5
6504.9,9.51,10.648,2.445,1.256,30.59
6508.5,9.47,10.639,2.187,1.251,30.19
6512.1,9.42,10.664,2.281,1.023,30.33
6515.7,9.37,10.653,2.153,1.045,29.46
6519.3,9.32,10.675,1.79,0.885,29.91
6522.9,9.27,10.658,2.424,1.131,30.4
6526.5,9.22,10.68,2.23,1.124,30.29
6530.1,9.17,10.635,2.666,1.368,30.02
6533.7,9.13,10.646,2.599,1.392,30.18
6537.3,9.08,10.61,2.679,1.327,29.76
6540.9,9.03,10.627,2.827,1.488,30.4
6544.5,8.98,10.614,2.968,1.542,29.99
6548.1,8.93,10.605,3.5,1.841,30.78
6551.7,8.88,10.587,3.308,1.773,30.72
6555.3,8.83,10.575,3.615,1.94,30.5
6558.9,8.79,10.565,4.174,2.23,30.89
6562.5,8.74,10.529,4.52,2.405,30.87
6566.1,8.69,10.513,4.497,2.502,30.95
6569.7,8.64,10.555,4.737,2.678,30.76
6573.3,8.59,10.5,4.716,2.674,31.1
6576.9,8.54,10.516,4.673,2.582,30.64
6580.5,8.5,10.534,4.404,2.526,30.5
6584.1,8.45,10.528,4.475,2.542,30.87
6587.7,8.4,10.518,4.515,2.645,30.87
6591.3,8.35,10.52,4.432,2.561,30.94
6594.9,8.3,10.518,4.433,2.529,30.75
6598.5,8.25,10.508,4.335,2.454,31.22
6602.1,8.21,10.535,4.762,2.58,31.03
6605.7,8.16,10.486,4.993,2.823,31.12
6609.3,8.11,10.513,4.675,2.712,31.01
6612.9,8.06,10.488,4.857,2.788,31.23
6616.5,8.01,10.468,5.231,2.931,31.28
6620.1,7.97,10.467,5.197,2.915,31.24
6623.7,7.92,10.468,4.82,2.76,31.17
6627.3,7.87,10.476,5.038,2.921,30.73
6630.9,7.82,10.477,4.914,2.759,30.69
6634.5,7.77,10.491,5.085,2.959,31.1
6638.1,7.72,10.453,5.105,2.881,31.08
6641.7,7.68,10.468,4.964,2.704,31.19
6645.3,7.63,10.476,4.678,2.657,30.97
6648.9,7.58,10.513,4.608,2.663,31.06
6652.5,7.53,10.469,4.772,2.694,30.75
6656.1,7.48,10.486,4.843,2.78,31.03
6659.7,7.44,10.489,4.871,2.822,30.77
6663.3,7.39,10.444,5.396,3.052,31.3
6666.9,7.34,10.425,5.385,3.052,30.84
6670.5,7.29,10.425,5.357,3.101,31.28
6674.1,7.24,10.454,5.429,3.138,30.94
6677.7,7.19,10.436,5.121,2.948,31.05
6681.3,7.15,10.469,4.923,2.816,31.24
6684.9,7.1,10.464,4.907,2.833,31.1
6688.5,7.05,10.462,4.995,2.896,30.75
6692.1,7.0,10.471,4.815,2.664,30.89
6695.7,6.95,10.432,5.156,2.901,30.84
6699.3,6.91,10.426,5.225,2.974,30.82
6703.0,6.86,10.448,5.264,2.984,31.2
6706.6,6.81,10.423,5.347,3.051,31.32
6710.2,6.76,10.398,5.168,2.997,31.23
6713.8,6.71,10.442,5.29,3.03,31.31
6717.4,6.67,10.412,5.361,3.081,31.21
6721.0,6.62,10.418,5.662,3.243,31.26
6724.6,6.57,10.431,5.642,3.233,31.1
6728.2,6.52,10.424,5.351,3.074,31.12
6731.8,6.47,10.45,5.089,2.979,30.85
6735.4,6.43,10.431,5.188,2.959,30.98
6739.0,6.38,10.463,4.946,2.812,31.09
6742.6,6.33,10.438,4.627,2.705,30.93
6746.2,6.28,10.451,4.649,2.611,31.58
6749.8,6.23,10.462,4.622,2.583,30.69
6753.4,6.19,10.435,4.86,2.655,31.01
6757.0,6.14,10.468,4.575,2.622,30.65
6760.6,6.09,10.437,4.702,2.702,30.91
6764.2,6.04,10.474,4.673,2.712,30.9
6767.8,5.99,10.477,4.602,2.608,31.12
6771.4,5.94,10.444,4.697,2.662,30.89
6775.0,5.9,10.447,4.677,2.695,30.94
6778.6,5.85,10.445,4.881,2.779,30.96
6782.2,5.8,10.406,4.932,2.888,30.79
6785.8,5.75,10.378,5.422,3.055,31.11
6789.4,5.7,10.417,5.374,3.131,31.14
6793.0,5.66,10.396,5.482,3.16,31.27
6796.6,5.61,10.387,5.487,3.244,31.37
6800.2,5.56,10.388,5.497,3.199,31.22
6803.8,5.51,10.354,5.444,3.146,31.2
6807.4,5.46,10.369,5.761,3.331,31.01
6811.0,5.42,10.362,5.714,3.274,31.45
6814.6,5.37,10.39,5.612,3.183,31.17
6818.2,5.32,10.387,5.681,3.259,31.48
6821.8,5.27,10.381,5.637,3.215,31.58
6825.4,5.22,10.364,5.899,3.323,31.37
6829.0,5.18,10.328,6.032,3.479,31.25
6832.6,5.13,10.367,5.846,3.403,31.38
6836.2,5.08,10.354,6.079,3.494,31.54
6839.8,5.03,10.366,6.001,3.435,31.38
6843.4,4.98,10.381,5.927,3.417,31.3
6847.0,4.94,10.328,5.829,3.465,31.5
6850.6,4.89,10.348,5.796,3.412,31.47
6854.2,4.84,10.336,5.902,3.448,31.34
6857.8,4.79,10.344,5.98,3.44,31.1
6861.4,4.74,10.339,6.013,3.5,31.54
6865.0,4.7,10.329,6.104,3.5,31.33
6868.6,4.65,10.351,6.021,3.447,31.49
6872.2,4.6,10.313,6.105,3.498,31.51
6875.8,4.55,10.312,6.123,3.5,31.11
6879.4,4.5,10.328,5.772,3.391,31.38
6883.0,4.46,10.332,5.86,3.383,31.5
6886.6,4.41,10.318,5.853,3.428,31.52
6890.2,4.36,10.348,5.589,3.314,31.32
6893.8,4.31,10.284,6.806,3.5,31.33
6897.4,4.26,10.544,1.381,0.0,30.08
6901.1,4.21,10.615,0.437,0.0,29.58
6904.7,4.17,10.593,0.561,0.0,29.3
6908.3,4.12,10.616,0.414,0.0,29.33
6911.9,4.07,10.586,0.614,0.0,29.61
6915.5,4.02,10.591,0.533,0.074,29.67
6919.1,3.97,10.587,0.42,0.0,29.4
6922.7,3.93,10.6,0.298,0.0,29.62
6926.3,3.88,10.599,0.498,0.0,29.16
6929.9,3.83,10.585,0.418,0.036,29.28
6933.5,3.78,10.601,0.352,0.0,29.06
6937.1,3.73,10.57,0.55,0.019,29.36
6940.7,3.69,10.589,0.604,0.067,29.86
6944.3,3.64,10.57,0.557,0.031,29.95
6947.9,3.59,10.599,0.381,0.001,29.53
6951.5,3.54,10.585,0.396,0.0,29.36
6955.1,3.49,10.603,0.442,0.0,29.46
6958.7,3.44,10.542,0.838,0.187,29.74
6962.3,3.4,10.526,1.035,0.302,29.4
6965.9,3.35,10.543,0.913,0.295,29.55
6969.5,3.3,10.527,0.982,0.255,29.98
6973.1,3.25,10.521,1.077,0.358,29.52
6976.7,3.2,10.552,1.021,0.386,29.56
6980.3,3.15,10.546,0.932,0.27,29.68
6983.9,3.11,10.535,0.972,0.248,29.75
6987.5,3.06,10.519,1.292,0.42,29.68
6991.1,3.01,10.515,1.286,0.49,29.82
6994.7,2.96,10.553,1.175,0.451,29.88
6998.3,2.91,10.531,0.872,0.285,30.05
7001.9,2.86,10.516,0.971,0.321,29.66
7005.5,2.82,10.541,1.064,0.331,29.71
7009.1,2.77,10.529,0.97,0.32,30.0
7012.7,2.72,10.552,1.158,0.424,29.65
7016.3,2.67,10.509,1.219,0.495,29.51
7019.9,2.62,10.542,0.943,0.332,29.73
7023.5,2.57,10.543,0.968,0.343,29.91
7027.1,2.53,10.527,0.786,0.205,29.7
7030.7,2.48,10.52,0.837,0.157,29.62
7034.3,2.43,10.56,0.437,0.011,29.22
7037.9,2.38,10.558,0.407,0.0,29.48
7041.5,2.33,10.53,0.343,0.0,29.72
7045.1,2.28,10.522,0.559,0.05,29.3
7048.7,2.23,10.494,0.66,0.088,29.53
7052.3,2.19,10.539,0.688,0.09,29.52
7055.9,2.14,10.534,0.489,0.031,29.38
7059.5,2.09,10.536,0.454,0.0,29.56
7063.1,2.04,10.515,0.397,0.0,29.58
7066.7,1.99,10.516,0.522,0.038,29.62
7070.3,1.94,10.52,0.594,0.074,29.37
7073.9,1.89,10.502,0.872,0.243,29.33
7077.5,1.85,10.502,1.075,0.391,29.78
7081.1,1.8,10.507,1.083,0.398,29.63
7084.7,1.75,10.537,0.968,0.348,30.06
7088.3,1.7,10.506,0.862,0.261,30.03
7091.9,1.65,10.528,0.748,0.091,30.01
7095.5,1.6,10.503,0.64,0.0,29.39
7099.1,1.55,10.503,0.357,0.0,29.59
7102.8,1.5,10.503,0.706,0.215,29.78
7106.4,1.46,10.481,0.758,0.253,29.77
7110.0,1.41,10.495,0.937,0.333,29.61
7113.6,1.36,10.477,1.026,0.305,29.97
7117.2,1.31,10.437,1.447,0.599,29.86
7120.8,1.26,10.501,1.247,0.473,29.82
7124.4,1.21,10.48,0.94,0.293,29.38
7128.0,1.16,10.444,1.312,0.584,29.94
7131.6,1.11,10.491,1.108,0.426,29.69
7135.2,1.07,10.467,1.059,0.396,29.82
7138.8,1.02,10.507,0.79,0.318,29.68
7142.4,0.97,10.473,0.894,0.366,29.71
7146.0,0.92,10.477,0.845,0.328,29.64
7149.6,0.87,10.473,1.16,0.408,29.92
7153.2,0.82,10.47,1.258,0.514,29.76
7156.8,0.77,10.481,1.064,0.344,29.44
7160.4,0.72,10.487,0.658,0.253,29.7
7164.0,0.67,10.483,0.887,0.344,29.51
7167.6,0.62,10.467,1.253,0.475,29.53
7171.2,0.58,10.47,0.999,0.501,29.5
7174.8,0.53,10.441,1.447,0.557,29.92
7178.4,0.48,10.419,1.465,0.735,29.85
7182.0,0.43,10.442,1.587,0.698,29.49
7185.6,0.38,10.435,1.527,0.722,29.82
7189.2,0.33,10.406,1.953,0.87,30.28
7192.8,0.28,10.411,2.338,1.027,30.09
7196.4,0.23,10.392,1.874,1.02,29.98
7200.0,0.18,10.43,1.992,0.933,30.27
