timestamp,SoC_%,Voltage_V,Current_A,Speed_mps,Temperature_C
6214898,13.83,10.685,3.29,1.692,33.35
6218441,13.77,10.724,3.486,1.782,33.04
6221984,13.72,10.67,4.007,2.004,33.75
6225528,13.66,10.644,3.749,1.923,33.12
6229071,13.61,10.638,3.882,2.023,33.39
6232614,13.55,10.673,3.854,2.06,33.64
6236158,13.5,10.665,3.868,1.99,33.53
6239701,13.44,10.673,3.603,1.87,33.42
6243244,13.38,10.682,3.661,1.88,33.34
6246787,13.33,10.715,3.424,1.848,33.36
6250331,13.27,10.679,3.592,1.885,33.17
6253874,13.22,10.659,3.353,1.795,33.49
6257417,13.16,10.66,3.727,1.873,33.71
6260960,13.11,10.634,3.833,1.944,33.74
6264504,13.05,10.648,3.706,1.92,33.55
6268047,12.99,10.639,4.102,2.111,33.93
6271590,12.94,10.624,4.204,2.126,33.82
6275134,12.88,10.631,3.832,1.894,33.79
6278677,12.83,10.685,3.171,1.618,33.45
6282220,12.77,10.666,3.266,1.642,33.42
6285763,12.71,10.698,3.046,1.556,33.19
6289307,12.66,10.674,3.225,1.648,32.9
6292850,12.6,10.668,3.449,1.706,33.61
6296393,12.54,10.658,3.416,1.786,33.45
6299936,12.49,10.689,3.135,1.697,33.76
6303480,12.43,10.658,3.398,1.723,33.09
6307023,12.38,10.648,3.576,1.851,33.7
6310566,12.32,10.623,3.82,1.863,33.44
6314110,12.26,10.668,3.217,1.586,33.41
6317653,12.21,10.646,3.077,1.563,33.2
6321196,12.15,10.694,3.358,1.73,33.54
6324739,12.09,10.655,3.153,1.61,33.39
6328283,12.04,10.665,3.153,1.657,33.57
6331826,11.98,10.641,3.387,1.776,33.51
6335369,11.92,10.652,3.174,1.655,33.5
6338912,11.87,10.64,3.559,1.725,33.79
6342456,11.81,10.598,3.999,1.941,33.8
6345999,11.75,10.616,3.7,1.996,33.58
6349542,11.7,10.596,3.769,2.011,33.87
6353086,11.64,10.609,3.635,1.868,33.56
6356629,11.58,10.622,3.329,1.704,33.56
6360172,11.53,10.672,3.211,1.635,33.38
6363715,11.47,10.641,2.921,1.468,33.22
6367259,11.41,10.637,3.025,1.517,32.81
6370802,11.36,10.668,2.792,1.469,33.43
6374345,11.3,10.687,2.755,1.442,33.07
6377888,11.24,10.652,2.533,1.344,33.35
6381432,11.19,10.635,2.816,1.374,33.66
6384975,11.13,10.65,2.961,1.407,33.12
6388518,11.07,10.655,2.903,1.566,33.52
6392062,11.02,10.639,2.702,1.395,33.26
6395605,10.96,10.629,2.751,1.378,33.39
6399148,10.9,10.623,3.028,1.47,33.17
6402691,10.85,10.641,3.126,1.532,33.44
6406235,10.79,10.626,3.158,1.62,33.48
6409778,10.73,10.649,2.937,1.476,33.65
6413321,10.68,10.625,3.102,1.591,33.84
6416864,10.62,10.637,2.888,1.5,33.42
6420408,10.56,10.617,3.351,1.637,33.46
6423951,10.5,10.616,3.169,1.604,33.89
6427494,10.45,10.636,2.882,1.484,33.35
6431038,10.39,10.622,2.816,1.439,33.34
6434581,10.33,10.616,2.956,1.576,33.42
6438124,10.28,10.628,2.991,1.516,33.5
6441667,10.22,10.595,3.342,1.675,33.67
6445211,10.16,10.597,3.161,1.605,33.37
6448754,10.11,10.639,2.779,1.353,33.32
6452297,10.05,10.599,3.384,1.546,33.92
6455840,9.99,10.587,3.415,1.772,33.88
6459384,9.93,10.607,2.867,1.519,33.47
6462927,9.88,10.602,3.346,1.735,33.6
6466470,9.82,10.627,3.3,1.712,33.49
6470014,9.76,10.569,3.403,1.843,33.77
6473557,9.71,10.563,3.299,1.74,33.44
6477100,9.65,10.54,3.847,1.995,33.76
6480643,9.59,10.544,3.71,1.957,33.6
6484187,9.53,10.53,3.84,1.923,33.62
6487730,9.48,10.559,3.348,1.658,33.57
6491273,9.42,10.61,2.966,1.437,33.44
6494816,9.36,10.588,3.308,1.63,33.45
6498360,9.31,10.597,3.292,1.611,33.54
6501903,9.25,10.619,2.707,1.403,33.36
6505446,9.19,10.558,3.39,1.641,33.5
6508989,9.13,10.6,3.059,1.593,33.35
6512533,9.08,10.551,3.424,1.678,33.58
6516076,9.02,10.55,3.478,1.718,33.76
6519619,8.96,10.532,3.551,1.885,33.87
6523163,8.9,10.57,3.477,1.829,33.67
6526706,8.85,10.556,3.63,1.8,33.64
6530249,8.79,10.541,3.483,1.716,33.63
6533792,8.73,10.562,3.155,1.568,33.89
6537336,8.68,10.579,2.917,1.454,33.62
6540879,8.62,10.584,2.85,1.44,33.24
6544422,8.56,10.602,2.693,1.402,33.36
6547965,8.5,10.584,2.757,1.416,33.3
6551509,8.45,10.592,2.684,1.386,33.3
6555052,8.39,10.563,2.673,1.373,33.05
6558595,8.33,10.563,2.938,1.412,33.47
6562139,8.27,10.525,3.164,1.633,33.29
6565682,8.22,10.575,3.194,1.607,33.45
6569225,8.16,10.558,3.358,1.716,33.91
6572768,8.1,10.545,3.385,1.741,33.82
6576312,8.04,10.546,3.434,1.728,33.49
6579855,7.99,10.567,3.281,1.619,33.4
6583398,7.93,10.554,3.202,1.599,33.4
6586941,7.87,10.52,3.103,1.484,33.18
6590485,7.82,10.561,2.735,1.297,33.23
6594028,7.76,10.546,2.432,1.145,33.26
6597571,7.7,10.577,2.27,1.148,33.06
6601115,7.64,10.56,2.407,1.205,33.45
6604658,7.59,10.579,2.38,1.111,33.29
6608201,7.53,10.594,2.192,1.072,33.13
6611744,7.47,10.565,2.319,1.082,33.61
6615288,7.41,10.562,2.509,1.229,33.49
6618831,7.36,10.551,2.809,1.35,33.47
6622374,7.3,10.555,2.605,1.314,33.74
6625917,7.24,10.537,2.87,1.458,33.73
6629461,7.18,10.514,2.671,1.31,33.28
6633004,7.13,10.542,2.668,1.298,33.48
6636547,7.07,10.558,2.676,1.362,33.34
6640091,7.01,10.553,2.599,1.361,33.12
6643634,6.96,10.525,2.598,1.377,33.76
6647177,6.9,10.528,2.824,1.455,33.77
6650720,6.84,10.55,2.566,1.346,33.15
6654264,6.78,10.507,2.937,1.484,33.62
6657807,6.73,10.535,2.857,1.371,33.19
6661350,6.67,10.527,2.6,1.387,33.61
6664893,6.61,10.543,2.412,1.257,33.34
6668437,6.55,10.518,2.864,1.424,33.45
6671980,6.5,10.568,2.584,1.148,33.65
6675523,6.44,10.541,2.367,1.106,33.34
6679067,6.38,10.556,2.029,0.958,33.17
6682610,6.32,10.543,2.534,1.138,33.57
6686153,6.27,10.514,2.694,1.324,33.4
6689696,6.21,10.525,2.654,1.21,33.61
6693240,6.15,10.501,2.413,1.129,33.36
6696783,6.1,10.558,2.07,1.051,33.4
6700326,6.04,10.53,2.433,1.173,33.5
6703869,5.98,10.499,2.603,1.269,33.59
6707413,5.92,10.537,2.599,1.304,33.25
6710956,5.87,10.523,2.415,1.106,33.74
6714499,5.81,10.548,1.983,0.942,33.2
6718043,5.75,10.53,1.979,0.986,33.56
6721586,5.69,10.518,2.06,0.946,33.14
6725129,5.64,10.541,1.921,0.915,33.16
6728672,5.58,10.514,2.11,1.016,33.23
6732216,5.52,10.531,2.286,1.121,33.56
6735759,5.47,10.531,2.367,1.162,33.29
6739302,5.41,10.49,2.64,1.177,33.55
6742845,5.35,10.467,2.752,1.365,33.21
6746389,5.29,10.486,2.716,1.271,33.41
6749932,5.24,10.488,2.487,1.224,33.47
6753475,5.18,10.514,2.336,1.256,33.35
6757019,5.12,10.496,2.599,1.252,33.11
6760562,5.07,10.477,2.736,1.404,33.61
6764105,5.01,10.49,2.625,1.36,33.3
6767648,4.95,10.508,2.539,1.289,33.83
6771192,4.89,10.512,2.612,1.218,33.44
6774735,4.84,10.479,2.569,1.36,33.9
6778278,4.78,10.5,2.512,1.265,33.58
6781821,4.72,10.475,2.647,1.262,33.59
6785365,4.67,10.454,2.777,1.357,33.45
6788908,4.61,10.497,2.612,1.37,33.47
6792451,4.55,10.462,2.95,1.473,33.7
6795994,4.49,10.454,2.978,1.548,33.25
6799538,4.44,10.464,2.847,1.418,33.77
6803081,4.38,10.413,3.531,1.721,33.6
6806624,4.32,10.41,3.337,1.761,33.71
6810168,4.27,10.46,3.183,1.662,33.18
6813711,4.21,10.427,3.479,1.715,33.9
6817254,4.15,10.426,3.31,1.822,33.9
6820797,4.09,10.433,3.342,1.723,33.82
6824341,4.04,10.438,3.312,1.666,33.82
6827884,3.98,10.404,3.48,1.875,33.75
6831427,3.92,10.425,3.299,1.73,33.79
6834970,3.87,10.401,3.441,1.781,34.04
6838514,3.81,10.384,3.938,2.024,33.9
6842057,3.75,10.38,3.759,2.013,34.02
6845600,3.69,10.402,4.043,2.08,34.17
6849144,3.64,10.372,3.809,1.856,33.9
6852687,3.58,10.418,3.239,1.69,33.79
6856230,3.52,10.399,3.515,1.849,33.89
6859773,3.47,10.406,3.171,1.608,33.63
6863317,3.41,10.413,3.334,1.741,34.26
6866860,3.35,10.405,3.189,1.633,33.66
6870403,3.3,10.411,2.981,1.459,34.0
6873946,3.24,10.416,2.978,1.528,33.88
6877490,3.18,10.405,2.933,1.451,33.26
6881033,3.12,10.444,2.747,1.447,33.64
6884576,3.07,10.417,3.022,1.525,33.89
6888120,3.01,10.423,2.99,1.442,33.84
6891663,2.95,10.386,2.99,1.505,33.51
6895206,2.9,10.422,2.772,1.489,33.66
6898749,2.84,10.393,2.969,1.506,33.45
6902293,2.78,10.391,3.189,1.577,33.56
6905836,2.73,10.446,2.541,1.223,33.49
6909379,2.67,10.412,2.831,1.417,33.68
6912922,2.61,10.402,2.854,1.375,33.96
6916466,2.56,10.436,2.58,1.201,33.63
6920009,2.5,10.462,2.098,0.977,33.59
6923552,2.44,10.429,2.819,1.313,33.41
6927096,2.38,10.359,3.035,1.497,33.5
6930639,2.33,10.387,3.084,1.538,33.65
6934182,2.27,10.379,3.006,1.556,34.06
6937725,2.21,10.355,3.264,1.617,33.55
6941269,2.16,10.366,3.31,1.747,33.52
6944812,2.1,10.365,2.972,1.518,33.7
6948355,2.04,10.337,3.141,1.629,34.0
6951898,1.99,10.355,3.151,1.579,33.46
6955442,1.93,10.367,3.084,1.613,33.71
6958985,1.87,10.394,3.143,1.494,33.52
6962528,1.82,10.386,2.597,1.345,33.87
6966072,1.76,10.373,2.674,1.364,33.75
6969615,1.7,10.352,2.796,1.364,33.72
6973158,1.65,10.363,2.985,1.449,33.72
6976701,1.59,10.359,3.062,1.56,33.72
6980245,1.53,10.354,3.214,1.694,33.84
6983788,1.48,10.321,3.327,1.698,33.73
6987331,1.42,10.336,3.226,1.716,33.65
6990874,1.36,10.315,3.174,1.6,33.59
6994418,1.3,10.329,3.526,1.808,33.94
6997961,1.25,10.296,3.61,1.85,33.81
7001504,1.19,10.289,3.395,1.61,34.06
7005048,1.13,10.353,3.285,1.641,33.45
7008591,1.08,10.351,3.128,1.586,33.91
7012134,1.02,10.345,3.163,1.653,33.92
7015677,0.96,10.317,3.598,1.783,34.21
7019221,0.91,10.283,3.794,1.988,33.99
7022764,0.85,10.322,3.647,1.878,33.7
7026307,0.79,10.292,3.58,1.797,33.79
7029850,0.74,10.349,3.344,1.769,34.11
7033394,0.68,10.332,3.171,1.582,33.77
7036937,0.62,10.298,3.206,1.59,33.77
7040480,0.57,10.32,3.49,1.83,33.83
7044024,0.51,10.332,3.525,1.741,33.95
7047567,0.45,10.313,3.272,1.703,33.83
7051110,0.4,10.347,2.993,1.518,33.48
7054653,0.34,10.31,3.272,1.606,33.76
7058197,0.28,10.293,3.425,1.842,34.13
7061740,0.23,10.26,3.458,1.813,34.23
7065283,0.17,10.337,3.102,1.599,33.8
7068826,0.11,10.303,3.225,1.62,33.77
7072370,0.06,10.321,3.099,1.507,34.09
7075913,0.0,10.307,2.922,1.431,33.74
7079456,0.0,10.323,2.712,1.355,33.47
7083000,0.0,10.364,2.532,1.373,33.61
