time_s,time_min,soc_percent,voltage_V,current_A,speed_mps,temperature_C
131.9,2.1983333333333333,36.81,11.524,2.092,0.957,32.6
132.0,2.2,36.81,11.466,1.809,0.921,31.94
132.1,2.2016666666666667,36.81,11.5,1.51,0.82,32.2
132.2,2.203333333333333,36.81,11.537,1.813,0.821,32.61
132.3,2.205,36.81,11.494,2.001,0.916,32.36
132.4,2.2066666666666666,36.81,11.491,2.254,1.038,32.58
132.5,2.2083333333333335,36.77,11.556,1.468,0.628,32.12
132.6,2.21,36.77,11.477,1.654,0.884,31.43
132.7,2.2116666666666664,36.77,11.502,1.782,0.797,31.88
132.8,2.2133333333333334,36.65,11.476,1.992,0.865,32.45
132.9,2.2150000000000003,36.65,11.533,2.037,0.86,31.89
133.0,2.216666666666667,36.29,11.465,1.596,0.783,32.02
133.1,2.2183333333333333,36.29,11.509,1.427,0.685,31.98
133.2,2.2199999999999998,36.29,11.493,1.374,0.643,32.13
133.3,2.2216666666666667,36.29,11.49,1.29,0.592,31.73
133.4,2.2233333333333336,36.29,11.518,1.597,0.828,32.17
133.5,2.225,36.29,11.481,1.481,0.702,31.88
133.6,2.2266666666666666,36.23,11.466,1.684,0.663,32.4
133.7,2.228333333333333,36.23,11.503,1.383,0.672,31.67
133.8,2.23,36.13,11.467,1.111,0.575,31.53
133.9,2.231666666666667,36.13,11.493,1.517,0.695,32.01
134.0,2.2333333333333334,36.13,11.471,1.614,0.764,32.39
134.1,2.235,35.99,11.483,1.709,0.737,32.09
134.2,2.2366666666666664,35.99,11.49,1.127,0.509,31.67
134.3,2.2383333333333337,35.99,11.494,1.595,0.731,31.81
134.4,2.24,35.58,11.486,1.187,0.549,31.98
134.5,2.2416666666666667,35.58,11.447,0.984,0.445,31.43
134.6,2.243333333333333,35.58,11.478,1.222,0.488,31.68
134.7,2.2449999999999997,35.58,11.468,1.209,0.497,31.67
134.8,2.246666666666667,35.58,11.53,1.304,0.562,32.08
134.9,2.2483333333333335,35.58,11.481,1.225,0.48,31.54
135.0,2.25,35.58,11.449,1.106,0.503,31.47
135.1,2.2516666666666665,35.58,11.517,1.498,0.664,31.97
135.2,2.253333333333333,35.58,11.468,1.946,0.901,32.2
135.3,2.2550000000000003,35.58,11.493,1.796,0.752,31.73
135.4,2.256666666666667,35.06,11.494,1.705,0.907,31.82
135.5,2.2583333333333333,35.06,11.451,1.946,0.938,32.03
135.6,2.26,35.06,11.462,2.524,1.206,32.55
135.7,2.2616666666666663,35.06,11.429,1.855,0.903,31.93
135.8,2.2633333333333336,35.06,11.453,2.478,1.204,33.01
135.9,2.265,35.04,11.467,2.318,1.076,32.49
136.0,2.2666666666666666,34.97,11.43,2.503,1.192,32.84
136.1,2.268333333333333,34.97,11.435,2.42,1.293,32.57
136.2,2.27,34.97,11.443,3.066,1.618,32.94
136.3,2.271666666666667,34.97,11.446,2.414,1.363,32.67
136.4,2.2733333333333334,34.97,11.433,2.78,1.335,32.62
136.5,2.275,34.97,11.474,3.297,1.651,32.56
136.6,2.2766666666666664,34.95,11.429,3.237,1.542,33.09
136.7,2.2783333333333333,34.77,11.445,3.278,1.651,32.82
136.8,2.2800000000000002,34.77,11.433,3.276,1.73,33.34
136.9,2.2816666666666667,34.77,11.42,3.671,1.802,33.02
137.0,2.283333333333333,34.74,11.465,3.456,1.842,33.16
137.1,2.2849999999999997,34.74,11.435,3.788,1.938,33.33
137.2,2.2866666666666666,34.51,11.452,3.891,2.009,33.24
137.3,2.2883333333333336,34.51,11.403,4.188,2.108,33.47
137.4,2.29,34.51,11.44,4.13,2.067,33.49
137.5,2.2916666666666665,34.51,11.44,4.034,2.103,33.52
137.6,2.2933333333333334,34.19,11.391,4.063,2.14,33.56
137.7,2.295,34.19,11.406,4.494,2.334,33.77
137.8,2.296666666666667,34.19,11.437,4.449,2.344,33.73
137.9,2.2983333333333333,34.19,11.4,4.831,2.454,33.4
138.0,2.3,34.19,11.442,4.87,2.514,34.33
138.1,2.3016666666666667,34.19,11.406,5.269,2.668,34.4
138.2,2.3033333333333332,34.19,11.417,5.313,2.611,33.94
138.3,2.305,34.19,11.397,5.084,2.716,33.91
138.4,2.3066666666666666,34.18,11.434,4.945,2.621,33.5
138.5,2.308333333333333,33.88,11.421,5.204,2.693,33.45
138.6,2.31,33.88,11.458,5.416,2.816,34.21
138.7,2.3116666666666665,33.88,11.428,5.306,2.805,34.68
138.8,2.3133333333333335,33.55,11.432,5.527,3.019,34.43
138.9,2.315,33.55,11.411,5.859,2.919,34.65
139.0,2.316666666666667,33.55,11.416,5.876,3.092,34.62
139.1,2.3183333333333334,33.55,11.444,5.472,2.952,34.51
139.2,2.32,33.55,11.417,5.629,3.122,34.45
139.3,2.3216666666666668,33.55,11.424,6.308,3.244,34.66
139.4,2.3233333333333333,33.55,11.362,6.302,3.312,34.72
139.5,2.325,33.55,11.363,6.152,3.251,34.95
139.6,2.3266666666666667,33.47,11.402,6.3,3.403,34.77
139.7,2.328333333333333,33.47,11.409,6.45,3.424,34.48
139.8,2.33,33.21,11.406,6.28,3.349,35.0
139.9,2.3316666666666666,33.21,11.391,5.749,3.195,34.6
140.0,2.3333333333333335,33.21,11.425,6.295,3.152,35.21
140.1,2.335,33.21,11.392,5.851,3.055,34.64
140.2,2.3366666666666664,33.21,11.399,5.93,3.151,34.66
140.3,2.3383333333333334,33.18,11.412,5.883,3.167,34.61
140.4,2.3400000000000003,33.18,11.368,5.555,2.961,34.24
140.5,2.341666666666667,33.18,11.372,5.664,2.818,34.57
140.6,2.3433333333333333,33.18,11.377,5.604,2.921,34.34
140.7,2.3449999999999998,33.18,11.379,5.38,2.912,34.08
140.8,2.3466666666666667,32.84,11.413,5.067,2.589,34.12
140.9,2.3483333333333336,32.77,11.413,5.343,2.769,34.34
141.0,2.35,32.77,11.439,5.55,2.882,34.53
141.1,2.3516666666666666,32.55,11.347,5.189,2.725,34.4
141.2,2.353333333333333,32.55,11.371,5.057,2.655,34.7
141.3,2.355,32.18,11.428,4.994,2.594,34.05
141.4,2.356666666666667,32.18,11.411,4.949,2.598,34.43
141.5,2.3583333333333334,32.18,11.366,4.427,2.388,33.78
141.6,2.36,32.18,11.38,4.402,2.347,33.8
141.7,2.3616666666666664,32.18,11.407,4.617,2.398,34.1
141.8,2.3633333333333337,32.18,11.344,4.177,2.262,33.42
141.9,2.365,32.05,11.369,4.402,2.288,33.75
142.0,2.3666666666666667,32.05,11.376,3.978,2.066,33.69
142.1,2.368333333333333,32.05,11.371,4.402,2.23,33.41
142.2,2.3699999999999997,32.05,11.364,4.257,2.188,33.45
142.3,2.371666666666667,31.94,11.363,3.998,2.075,33.42
142.4,2.3733333333333335,31.94,11.351,3.927,2.036,33.48
142.5,2.375,31.94,11.341,4.137,2.103,33.81
142.6,2.3766666666666665,31.57,11.357,3.721,1.838,33.05
142.7,2.378333333333333,31.57,11.386,3.413,1.803,33.53
142.8,2.3800000000000003,31.57,11.364,3.244,1.739,33.26
142.9,2.381666666666667,31.57,11.352,3.347,1.744,33.3
143.0,2.3833333333333333,31.57,11.38,2.985,1.648,32.44
143.1,2.385,31.57,11.346,3.232,1.683,33.17
143.2,2.3866666666666663,31.57,11.346,3.241,1.579,32.89
143.3,2.3883333333333336,31.57,11.363,3.056,1.466,33.16
143.4,2.39,31.57,11.349,3.02,1.409,32.94
143.5,2.3916666666666666,31.57,11.349,3.152,1.581,32.93
143.6,2.393333333333333,31.57,11.328,2.89,1.429,32.65
143.7,2.395,31.51,11.376,2.688,1.367,32.71
143.8,2.396666666666667,31.51,11.348,2.645,1.339,32.91
143.9,2.3983333333333334,31.37,11.338,2.639,1.281,32.33
144.0,2.4,31.37,11.332,2.747,1.299,32.62
144.1,2.4016666666666664,31.37,11.382,2.573,1.235,32.64
144.2,2.4033333333333333,31.37,11.347,2.021,1.093,32.32
144.3,2.4050000000000002,31.33,11.348,2.205,1.026,32.37
144.4,2.4066666666666667,31.33,11.34,2.019,0.956,32.42
144.5,2.408333333333333,31.33,11.337,1.835,0.893,32.28
144.6,2.4099999999999997,30.98,11.366,2.218,1.057,31.97
144.7,2.4116666666666666,30.98,11.352,1.887,0.822,32.55
144.8,2.4133333333333336,30.98,11.322,1.548,0.685,31.74
144.9,2.415,30.98,11.351,1.525,0.73,32.38
145.0,2.4166666666666665,30.98,11.334,1.938,0.685,32.53
145.1,2.4183333333333334,30.98,11.334,1.528,0.726,31.65
145.2,2.42,30.98,11.333,1.398,0.58,32.04
145.3,2.421666666666667,30.62,11.33,1.61,0.644,32.48
145.4,2.4233333333333333,30.62,11.304,1.244,0.584,32.27
145.5,2.425,30.62,11.316,1.453,0.605,32.1
145.6,2.4266666666666667,30.44,11.343,1.325,0.628,31.78
145.7,2.4283333333333332,30.44,11.343,1.406,0.633,32.33
145.8,2.43,30.43,11.325,1.13,0.514,31.49
145.9,2.4316666666666666,30.43,11.36,1.12,0.338,31.48
146.0,2.433333333333333,30.43,11.342,0.894,0.424,31.92
146.1,2.435,30.43,11.311,1.263,0.501,31.64
146.2,2.4366666666666665,30.26,11.32,1.513,0.673,32.24
146.3,2.4383333333333335,30.26,11.323,1.113,0.587,31.59
146.4,2.44,30.26,11.298,1.685,0.654,32.05
146.5,2.441666666666667,29.73,11.287,1.253,0.569,32.24
146.6,2.4433333333333334,29.73,11.345,1.446,0.656,32.05
146.7,2.445,29.73,11.322,1.568,0.691,32.3
146.8,2.4466666666666668,29.73,11.29,1.309,0.623,31.94
146.9,2.4483333333333333,29.57,11.305,1.548,0.747,32.02
147.0,2.45,29.57,11.28,1.725,0.796,32.07
147.1,2.4516666666666667,29.57,11.286,1.492,0.723,31.87
147.2,2.453333333333333,29.57,11.301,1.826,0.842,32.4
147.3,2.455,29.57,11.296,2.103,0.918,32.58
147.4,2.4566666666666666,29.57,11.298,1.645,0.817,32.61
147.5,2.4583333333333335,29.57,11.284,1.613,0.837,32.25
147.6,2.46,29.57,11.304,1.789,0.838,32.22
147.7,2.4616666666666664,29.57,11.302,1.855,0.838,32.45
147.8,2.4633333333333334,29.57,11.302,2.045,0.926,32.8
147.9,2.4650000000000003,29.51,11.279,1.795,0.906,31.93
148.0,2.466666666666667,29.51,11.326,1.703,0.939,32.66
148.1,2.4683333333333333,29.51,11.293,2.073,0.927,32.26
148.2,2.4699999999999998,29.43,11.289,1.989,0.892,32.21
148.3,2.4716666666666667,29.3,11.281,2.217,0.965,33.2
148.4,2.4733333333333336,29.3,11.301,2.146,1.092,32.79
148.5,2.475,29.3,11.228,2.159,0.996,32.39
148.6,2.4766666666666666,29.3,11.309,2.335,1.064,32.84
148.7,2.478333333333333,28.77,11.294,2.367,1.273,32.99
148.8,2.48,28.77,11.323,2.688,1.257,33.02
148.9,2.481666666666667,28.77,11.255,2.517,1.137,33.02
149.0,2.4833333333333334,28.77,11.3,2.646,1.266,32.91
149.1,2.485,28.77,11.278,2.506,1.191,32.87
149.2,2.4866666666666664,28.77,11.296,2.905,1.399,32.7
149.3,2.4883333333333337,28.77,11.229,2.511,1.247,32.49
149.4,2.49,28.7,11.296,2.51,1.326,32.79
149.5,2.4916666666666667,28.7,11.277,2.805,1.455,32.59
149.6,2.493333333333333,28.7,11.241,2.623,1.304,32.99
149.7,2.4949999999999997,28.7,11.291,2.894,1.5,32.96
149.8,2.496666666666667,28.36,11.288,2.861,1.355,33.26
149.9,2.4983333333333335,28.06,11.303,2.885,1.465,33.2
150.0,2.5,28.06,11.283,2.89,1.448,32.88
150.1,2.5016666666666665,28.06,11.269,2.765,1.49,32.24
150.2,2.503333333333333,28.06,11.262,3.108,1.535,32.76
150.3,2.5050000000000003,28.06,11.244,2.987,1.542,33.05
150.4,2.506666666666667,28.06,11.258,3.164,1.492,33.67
150.5,2.5083333333333333,28.06,11.249,3.092,1.668,33.12
150.6,2.51,28.06,11.277,3.363,1.681,33.42
150.7,2.5116666666666663,28.06,11.233,3.403,1.752,33.3
150.8,2.5133333333333336,28.06,11.254,3.467,1.785,32.68
150.9,2.515,28.06,11.262,3.369,1.592,33.44
151.0,2.5166666666666666,28.06,11.247,3.704,1.828,33.42
151.1,2.518333333333333,28.06,11.251,3.533,1.855,33.01
151.2,2.52,27.51,11.235,3.586,1.734,33.59
151.3,2.521666666666667,27.51,11.221,3.611,1.884,33.42
151.4,2.5233333333333334,27.51,11.238,3.893,1.944,34.34
151.5,2.525,27.51,11.267,3.345,1.809,32.72
151.6,2.5266666666666664,27.51,11.254,3.44,1.767,33.14
151.7,2.5283333333333333,27.49,11.262,3.636,1.874,33.47
151.8,2.5300000000000002,27.49,11.238,4.131,2.152,33.66
151.9,2.5316666666666667,27.47,11.267,3.657,1.973,33.64
152.0,2.533333333333333,27.47,11.216,3.457,1.882,33.58
152.1,2.5349999999999997,27.35,11.221,3.867,1.984,33.72
152.2,2.5366666666666666,27.35,11.215,3.881,1.95,33.63
152.3,2.5383333333333336,27.29,11.238,3.943,2.023,33.48
152.4,2.54,27.04,11.23,4.015,2.088,33.74
152.5,2.5416666666666665,27.04,11.21,3.538,1.901,33.63
152.6,2.5433333333333334,27.04,11.214,4.153,2.16,33.81
152.7,2.545,27.04,11.205,4.316,2.27,33.36
152.8,2.546666666666667,26.96,11.219,4.11,2.166,34.18
152.9,2.5483333333333333,26.79,11.249,4.192,2.152,33.69
153.0,2.55,26.71,11.248,4.403,2.269,34.16
153.1,2.5516666666666667,26.71,11.218,4.089,2.08,33.63
153.2,2.5533333333333332,26.71,11.209,4.012,2.081,33.98
153.3,2.555,26.71,11.214,3.921,2.069,33.57
153.4,2.5566666666666666,26.71,11.208,4.174,2.167,34.18
153.5,2.558333333333333,26.71,11.237,4.239,2.21,34.17
153.6,2.56,26.71,11.229,4.008,2.171,33.55
153.7,2.5616666666666665,26.71,11.236,4.254,2.222,33.13
153.8,2.5633333333333335,26.71,11.251,4.136,2.244,33.88
153.9,2.565,26.71,11.208,4.049,2.216,33.49
154.0,2.566666666666667,26.71,11.243,3.998,2.111,33.96
154.1,2.5683333333333334,26.26,11.178,4.097,2.154,33.87
154.2,2.57,26.26,11.234,4.475,2.275,33.91
154.3,2.5716666666666668,26.26,11.204,4.023,2.09,33.49
154.4,2.5733333333333333,26.26,11.24,4.237,2.153,33.65
154.5,2.575,26.26,11.231,4.322,2.14,34.28
154.6,2.5766666666666667,26.26,11.217,4.196,2.158,34.08
154.7,2.578333333333333,26.26,11.185,4.097,2.086,33.73
154.8,2.58,26.26,11.183,3.928,2.063,33.76
154.9,2.5816666666666666,26.15,11.205,4.671,2.375,34.36
155.0,2.5833333333333335,26.15,11.221,4.347,2.246,33.89
155.1,2.585,26.15,11.199,4.107,2.113,33.34
155.2,2.5866666666666664,25.91,11.209,4.057,2.164,34.18
155.3,2.5883333333333334,25.91,11.193,4.185,2.223,33.76
155.4,2.5900000000000003,25.91,11.232,4.069,2.14,33.62
155.5,2.591666666666667,25.91,11.206,4.299,2.217,33.92
155.6,2.5933333333333333,25.33,11.175,4.239,2.118,33.64
155.7,2.5949999999999998,25.33,11.205,3.963,2.137,33.44
155.8,2.5966666666666667,25.33,11.172,4.139,2.159,33.88
155.9,2.5983333333333336,25.33,11.203,4.091,2.128,33.62
156.0,2.6,25.33,11.174,4.113,1.968,33.92
156.1,2.6016666666666666,25.33,11.209,4.171,2.166,33.95
156.2,2.603333333333333,25.33,11.19,4.164,2.184,34.34
156.3,2.605,25.33,11.157,4.348,2.201,33.89
156.4,2.606666666666667,25.33,11.21,3.912,2.083,33.72
156.5,2.6083333333333334,25.33,11.181,4.302,2.189,33.8
156.6,2.61,25.26,11.192,4.016,2.178,34.06
156.7,2.6116666666666664,25.19,11.173,4.173,2.019,33.98
156.8,2.6133333333333337,25.19,11.164,3.862,1.984,33.77
156.9,2.615,25.12,11.154,4.2,2.197,34.35
157.0,2.6166666666666667,25.12,11.2,3.887,2.082,33.76
157.1,2.618333333333333,24.96,11.182,4.307,2.238,34.01
157.2,2.6199999999999997,24.96,11.179,4.498,2.329,33.73
157.3,2.621666666666667,24.96,11.198,4.007,2.11,33.33
157.4,2.6233333333333335,24.96,11.168,4.222,2.101,33.77
157.5,2.625,24.96,11.199,4.136,2.155,33.87
157.6,2.6266666666666665,24.96,11.187,4.284,2.209,33.67
157.7,2.628333333333333,24.96,11.192,4.046,2.064,33.56
157.8,2.6300000000000003,24.69,11.16,4.517,2.254,34.27
157.9,2.631666666666667,24.69,11.14,4.27,2.233,33.79
158.0,2.6333333333333333,24.54,11.157,4.276,2.206,33.79
158.1,2.635,24.54,11.18,4.129,2.109,33.77
158.2,2.6366666666666663,24.33,11.149,4.376,2.225,33.73
158.3,2.6383333333333336,24.33,11.138,4.072,2.22,34.04
158.4,2.64,24.33,11.141,4.133,2.055,34.22
158.5,2.6416666666666666,24.33,11.151,4.454,2.317,34.32
158.6,2.643333333333333,24.33,11.147,4.036,2.125,34.19
158.7,2.645,24.33,11.119,4.215,2.178,33.42
158.8,2.646666666666667,24.16,11.189,3.858,2.106,33.93
158.9,2.6483333333333334,24.16,11.131,4.127,2.179,33.83
159.0,2.65,24.16,11.182,4.352,2.24,34.35
159.1,2.6516666666666664,24.16,11.154,4.208,2.082,33.76
159.2,2.6533333333333333,24.16,11.132,3.912,2.014,33.95
159.3,2.6550000000000002,24.16,11.147,4.142,2.11,34.33
159.4,2.6566666666666667,24.16,11.122,3.936,2.041,33.92
159.5,2.658333333333333,24.16,11.169,4.174,2.096,33.94
159.6,2.6599999999999997,24.16,11.167,4.134,2.158,33.84
159.7,2.6616666666666666,23.93,11.132,4.266,2.174,34.1
159.8,2.6633333333333336,23.93,11.202,4.385,2.293,33.99
159.9,2.665,23.93,11.159,3.997,2.12,33.52
160.0,2.6666666666666665,23.55,11.145,4.211,2.24,34.1
160.1,2.6683333333333334,23.55,11.128,4.149,2.183,34.32
160.2,2.67,23.55,11.155,4.656,2.343,34.31
160.3,2.671666666666667,23.55,11.157,5.087,2.448,34.74
160.4,2.6733333333333333,23.55,11.158,4.379,2.281,34.36
160.5,2.675,23.22,11.149,4.532,2.401,34.15
160.6,2.6766666666666667,22.84,11.145,4.388,2.236,34.04
160.7,2.6783333333333332,22.84,11.143,4.248,2.162,33.78
160.8,2.68,22.84,11.074,4.193,2.199,34.0
160.9,2.6816666666666666,22.84,11.107,4.463,2.186,34.24
161.0,2.683333333333333,22.84,11.107,4.448,2.247,33.87
161.1,2.685,22.84,11.11,4.579,2.315,34.11
161.2,2.6866666666666665,22.84,11.128,4.694,2.437,34.52
161.3,2.6883333333333335,22.84,11.087,4.657,2.412,34.07
161.4,2.69,22.84,11.121,4.744,2.404,34.47
161.5,2.691666666666667,22.84,11.116,4.352,2.345,34.15
161.6,2.6933333333333334,22.84,11.113,4.4,2.332,34.01
161.7,2.695,22.66,11.096,4.636,2.403,34.45
161.8,2.6966666666666668,22.66,11.084,4.485,2.423,34.29
161.9,2.6983333333333333,22.66,11.103,4.895,2.443,34.37
162.0,2.7,22.66,11.09,4.66,2.464,34.27
162.1,2.7016666666666667,22.66,11.135,4.632,2.436,34.33
162.2,2.703333333333333,22.4,11.1,4.483,2.302,34.27
162.3,2.705,22.4,11.067,4.761,2.378,34.42
162.4,2.7066666666666666,22.4,11.107,4.637,2.412,34.42
162.5,2.7083333333333335,22.4,11.096,4.933,2.625,34.29
162.6,2.71,22.4,11.123,4.627,2.466,34.6
162.7,2.7116666666666664,22.4,11.096,4.946,2.566,34.4
162.8,2.7133333333333334,22.4,11.107,4.982,2.64,34.41
162.9,2.7150000000000003,22.4,11.13,5.194,2.56,34.91
163.0,2.716666666666667,22.4,11.125,4.975,2.513,34.7
163.1,2.7183333333333333,22.4,11.112,4.478,2.533,33.69
163.2,2.7199999999999998,22.4,11.118,4.662,2.485,34.26
163.3,2.7216666666666667,22.4,11.107,5.027,2.603,34.68
163.4,2.7233333333333336,22.35,11.09,5.401,2.68,34.85
163.5,2.725,22.34,11.084,4.82,2.646,33.95
163.6,2.7266666666666666,22.34,11.1,5.059,2.673,34.33
163.7,2.728333333333333,22.34,11.095,5.269,2.68,34.44
163.8,2.73,22.31,11.147,5.246,2.794,34.78
163.9,2.731666666666667,22.31,11.131,4.978,2.594,34.68
164.0,2.7333333333333334,21.82,11.096,5.043,2.668,34.6
164.1,2.735,21.82,11.121,5.283,2.723,34.64
164.2,2.7366666666666664,21.82,11.073,5.168,2.778,34.38
164.3,2.7383333333333337,21.82,11.106,4.794,2.495,34.63
164.4,2.74,21.82,11.118,4.911,2.658,33.88
164.5,2.7416666666666667,21.09,11.065,5.268,2.695,34.78
164.6,2.743333333333333,21.09,11.07,5.125,2.64,34.71
164.7,2.7449999999999997,21.09,11.075,5.338,2.801,34.77
164.8,2.746666666666667,21.09,11.085,5.276,2.762,34.66
164.9,2.7483333333333335,21.09,11.047,5.206,2.724,34.65
165.0,2.75,21.09,11.068,5.001,2.636,34.66
165.1,2.7516666666666665,21.09,11.084,5.128,2.672,34.41
165.2,2.753333333333333,21.09,11.064,5.222,2.71,34.81
165.3,2.7550000000000003,21.09,11.061,5.397,2.836,34.74
165.4,2.756666666666667,21.09,11.06,5.113,2.714,34.59
165.5,2.7583333333333333,21.09,11.054,5.033,2.657,33.86
165.6,2.76,21.09,11.097,5.136,2.717,34.25
165.7,2.7616666666666663,21.09,11.078,5.389,2.797,34.68
165.8,2.7633333333333336,21.09,11.085,5.699,2.989,34.76
165.9,2.765,20.68,11.059,6.057,3.067,35.37
166.0,2.7666666666666666,20.68,11.077,5.39,2.839,34.37
166.1,2.768333333333333,20.68,11.038,5.645,2.964,35.2
166.2,2.77,20.68,11.058,5.646,3.012,35.1
166.3,2.771666666666667,20.68,11.064,5.737,3.014,35.01
166.4,2.7733333333333334,20.68,11.033,5.49,2.913,34.68
166.5,2.775,20.68,11.052,5.289,2.829,34.4
166.6,2.7766666666666664,20.68,11.108,5.549,2.905,34.54
166.7,2.7783333333333333,20.68,11.059,5.543,2.806,34.66
166.8,2.7800000000000002,20.68,11.034,5.57,2.986,34.86
166.9,2.7816666666666667,20.48,11.042,5.693,3.04,35.1
167.0,2.783333333333333,20.48,11.079,5.402,2.837,34.94
167.1,2.7849999999999997,20.3,11.032,5.723,2.996,35.22
167.2,2.7866666666666666,20.3,11.028,5.918,3.034,35.33
167.3,2.7883333333333336,20.3,11.057,5.842,3.122,34.86
167.4,2.79,20.3,11.047,5.941,3.143,34.96
167.5,2.7916666666666665,20.3,11.09,5.799,3.108,35.27
167.6,2.7933333333333334,20.3,11.035,5.595,3.0,34.68
167.7,2.795,20.07,11.06,5.709,3.037,35.21
167.8,2.796666666666667,20.04,11.045,5.878,3.174,35.07
167.9,2.7983333333333333,20.04,11.056,5.824,3.04,34.68
168.0,2.8,19.85,11.023,5.998,3.096,35.25
168.1,2.8016666666666667,19.85,11.056,6.06,3.236,35.23
168.2,2.8033333333333332,19.85,11.016,5.851,3.132,34.85
168.3,2.805,19.85,11.063,5.898,3.023,34.48
168.4,2.8066666666666666,19.68,11.038,5.889,3.12,35.14
168.5,2.808333333333333,19.68,11.034,6.247,3.206,35.4
168.6,2.81,19.49,11.053,5.622,3.151,35.12
168.7,2.8116666666666665,19.49,11.019,6.164,3.27,35.35
168.8,2.8133333333333335,19.49,11.012,6.099,3.291,35.03
168.9,2.815,19.49,11.009,5.898,3.147,34.67
169.0,2.816666666666667,19.49,11.014,6.1,3.17,35.18
169.1,2.8183333333333334,19.49,10.99,6.191,3.202,35.51
169.2,2.82,19.49,11.026,5.842,3.092,35.03
169.3,2.8216666666666668,19.49,11.019,6.162,3.196,34.95
169.4,2.8233333333333333,19.49,10.993,5.795,3.129,34.62
169.5,2.825,19.0,11.006,6.061,3.184,34.54
169.6,2.8266666666666667,19.0,10.99,5.77,3.051,35.07
169.7,2.828333333333333,19.0,10.99,5.504,3.006,34.98
169.8,2.83,19.0,11.018,6.168,3.201,34.72
169.9,2.8316666666666666,19.0,10.99,5.547,2.962,34.74
170.0,2.8333333333333335,19.0,11.023,5.682,2.963,35.33
170.1,2.835,19.0,11.001,5.477,2.929,34.32
170.2,2.8366666666666664,19.0,10.984,5.611,2.941,35.31
170.3,2.8383333333333334,18.98,11.032,5.536,2.87,35.18
170.4,2.8400000000000003,18.98,11.046,5.547,2.917,35.12
170.5,2.841666666666667,18.98,11.002,5.355,2.842,34.91
170.6,2.8433333333333333,18.98,11.045,5.487,2.843,34.99
170.7,2.8449999999999998,18.81,11.004,5.512,2.883,35.04
170.8,2.8466666666666667,18.55,10.998,5.444,2.888,35.26
170.9,2.8483333333333336,18.31,11.009,5.426,2.846,34.56
171.0,2.85,18.31,10.986,5.198,2.728,34.26
171.1,2.8516666666666666,18.31,10.98,5.29,2.796,34.26
171.2,2.853333333333333,18.29,10.986,5.324,2.733,34.84
171.3,2.855,18.29,10.953,5.387,2.711,35.07
171.4,2.856666666666667,18.12,11.018,4.844,2.56,34.32
171.5,2.8583333333333334,18.12,10.984,5.196,2.729,34.81
171.6,2.86,18.12,10.987,4.94,2.642,34.61
171.7,2.8616666666666664,18.12,11.012,5.119,2.767,34.96
171.8,2.8633333333333337,18.12,10.982,5.221,2.66,34.91
171.9,2.865,18.12,11.008,4.712,2.497,34.53
172.0,2.8666666666666667,18.01,11.005,4.756,2.454,34.29
172.1,2.868333333333333,18.01,10.978,4.876,2.634,34.43
172.2,2.8699999999999997,18.01,11.02,4.63,2.449,34.6
172.3,2.871666666666667,17.76,10.98,4.948,2.552,34.61
172.4,2.8733333333333335,17.76,10.974,4.766,2.45,34.79
172.5,2.875,17.76,10.973,5.043,2.621,34.47
172.6,2.8766666666666665,17.76,10.996,4.732,2.436,34.68
172.7,2.878333333333333,17.62,10.985,4.876,2.529,34.49
172.8,2.8800000000000003,17.54,10.994,4.904,2.492,34.66
172.9,2.881666666666667,17.54,10.972,4.689,2.326,33.99
173.0,2.8833333333333333,17.54,10.941,4.532,2.315,34.5
173.1,2.885,17.54,10.977,4.672,2.438,34.19
173.2,2.8866666666666663,17.54,10.971,4.309,2.297,34.5
173.3,2.8883333333333336,17.54,10.952,4.209,2.205,34.36
173.4,2.89,17.53,10.96,4.487,2.349,34.15
173.5,2.8916666666666666,17.51,10.984,4.856,2.436,34.9
173.6,2.893333333333333,17.35,10.99,4.081,2.205,34.45
173.7,2.895,17.23,10.973,4.339,2.298,34.66
173.8,2.896666666666667,17.23,10.965,4.046,2.151,34.36
173.9,2.8983333333333334,17.19,10.972,4.453,2.25,34.21
174.0,2.9,17.19,10.968,3.996,2.101,34.39
174.1,2.9016666666666664,17.19,10.969,4.046,2.204,33.75
174.2,2.9033333333333333,16.94,10.963,3.866,2.119,33.87
174.3,2.9050000000000002,16.94,10.921,4.005,2.039,34.12
174.4,2.9066666666666667,16.94,10.917,3.792,2.051,33.51
174.5,2.908333333333333,16.94,10.955,3.968,1.966,34.32
174.6,2.9099999999999997,16.94,10.936,3.839,1.897,34.1
174.7,2.9116666666666666,16.65,10.925,3.546,1.881,33.74
174.8,2.9133333333333336,16.65,10.942,3.745,1.939,33.36
174.9,2.915,16.65,10.923,3.604,1.836,33.64
175.0,2.9166666666666665,16.65,10.992,3.598,1.934,34.01
175.1,2.9183333333333334,16.65,10.927,3.603,1.919,33.97
175.2,2.92,16.63,10.949,3.626,1.892,33.6
175.3,2.921666666666667,16.58,10.955,3.558,1.815,33.46
175.4,2.9233333333333333,16.09,10.916,3.655,1.849,33.85
175.5,2.925,16.09,10.95,3.366,1.831,33.38
175.6,2.9266666666666667,16.09,10.94,3.794,1.928,33.53
175.7,2.9283333333333332,16.09,10.967,3.425,1.747,34.07
175.8,2.93,16.09,10.929,3.448,1.769,33.73
175.9,2.9316666666666666,16.09,10.922,3.426,1.771,33.81
176.0,2.933333333333333,16.09,10.934,3.598,1.767,33.76
