Time_s,SoC_%,Voltage_V,Current_A,Speed_mps,Temperature_C
5966.9,17.58,10.869,2.705,1.29,32.94
5970.4,17.53,10.858,2.72,1.447,32.79
5974.0,17.48,10.867,2.661,1.282,33.41
5977.5,17.43,10.82,3.223,1.567,33.74
5981.0,17.37,10.824,3.052,1.54,33.23
5984.6,17.32,10.8,3.345,1.686,33.22
5988.1,17.27,10.808,3.174,1.645,33.43
5991.7,17.22,10.794,3.368,1.721,33.06
5995.2,17.17,10.798,3.503,1.722,33.28
5998.8,17.11,10.808,3.195,1.586,32.94
6002.3,17.06,10.815,3.106,1.62,33.28
6005.8,17.01,10.833,2.917,1.496,33.17
6009.4,16.96,10.818,2.973,1.468,33.07
6012.9,16.9,10.818,2.621,1.24,32.9
6016.5,16.85,10.842,2.337,1.148,32.64
6020.0,16.8,10.822,2.562,1.284,32.85
6023.6,16.75,10.8,2.698,1.282,33.3
6027.1,16.69,10.81,3.017,1.487,33.1
6030.6,16.64,10.785,3.078,1.521,33.44
6034.2,16.59,10.764,3.381,1.684,33.14
6037.7,16.54,10.753,3.593,1.816,33.37
6041.3,16.48,10.79,3.442,1.868,33.24
6044.8,16.43,10.759,3.632,1.805,33.35
6048.4,16.38,10.792,3.388,1.721,33.46
6051.9,16.33,10.782,3.249,1.663,32.87
6055.5,16.27,10.773,3.288,1.666,33.43
6059.0,16.22,10.796,3.135,1.57,33.37
6062.5,16.17,10.779,3.39,1.624,33.32
6066.1,16.11,10.738,3.929,1.961,33.53
6069.6,16.06,10.724,3.849,2.023,33.45
6073.2,16.01,10.751,3.518,1.837,33.51
6076.7,15.95,10.743,3.443,1.712,33.36
6080.3,15.9,10.782,3.001,1.545,33.04
6083.8,15.85,10.774,3.194,1.635,33.3
6087.3,15.79,10.801,3.067,1.391,33.41
6090.9,15.74,10.828,2.573,1.356,33.13
6094.4,15.69,10.816,2.57,1.281,33.06
6098.0,15.63,10.801,2.858,1.414,33.2
6101.5,15.58,10.798,2.701,1.278,33.01
6105.1,15.52,10.837,2.661,1.241,33.01
6108.6,15.47,10.81,2.775,1.452,32.77
6112.1,15.42,10.831,2.675,1.335,33.07
6115.7,15.36,10.801,2.577,1.222,33.26
6119.2,15.31,10.813,2.358,1.162,32.92
6122.8,15.25,10.807,2.595,1.131,32.91
6126.3,15.2,10.756,3.201,1.487,33.47
6129.9,15.15,10.746,3.38,1.674,33.39
6133.4,15.09,10.717,3.504,1.782,33.43
6136.9,15.04,10.746,3.482,1.825,33.49
6140.5,14.98,10.728,3.552,1.863,33.56
6144.0,14.93,10.744,3.428,1.79,33.38
6147.6,14.87,10.726,3.449,1.714,33.24
6151.1,14.82,10.736,2.855,1.459,33.52
6154.7,14.76,10.752,3.128,1.611,33.3
6158.2,14.71,10.773,2.917,1.483,33.07
6161.7,14.65,10.753,2.619,1.334,33.15
6165.3,14.6,10.757,2.597,1.276,33.34
6168.8,14.55,10.744,2.954,1.395,32.96
6172.4,14.49,10.724,3.282,1.655,33.6
6175.9,14.44,10.692,3.42,1.738,33.38
6179.5,14.38,10.734,3.565,1.886,33.84
6183.0,14.33,10.71,3.752,1.894,33.65
6186.6,14.27,10.702,3.456,1.862,33.4
6190.1,14.22,10.674,3.592,1.785,33.71
6193.6,14.16,10.72,3.336,1.745,33.63
6197.2,14.11,10.751,3.198,1.641,33.27
6200.7,14.05,10.722,3.371,1.776,33.45
6204.3,13.99,10.729,3.311,1.668,33.28
6207.8,13.94,10.714,3.011,1.507,33.45
6211.4,13.88,10.712,3.305,1.636,33.12
6214.9,13.83,10.685,3.29,1.692,33.35
6218.4,13.77,10.724,3.486,1.782,33.04
6222.0,13.72,10.67,4.007,2.004,33.75
6225.5,13.66,10.644,3.749,1.923,33.12
6229.1,13.61,10.638,3.882,2.023,33.39
6232.6,13.55,10.673,3.854,2.06,33.64
6236.2,13.5,10.665,3.868,1.99,33.53
6239.7,13.44,10.673,3.603,1.87,33.42
6243.2,13.38,10.682,3.661,1.88,33.34
6246.8,13.33,10.715,3.424,1.848,33.36
6250.3,13.27,10.679,3.592,1.885,33.17
6253.9,13.22,10.659,3.353,1.795,33.49
6257.4,13.16,10.66,3.727,1.873,33.71
6261.0,13.11,10.634,3.833,1.944,33.74
6264.5,13.05,10.648,3.706,1.92,33.55
6268.0,12.99,10.639,4.102,2.111,33.93
6271.6,12.94,10.624,4.204,2.126,33.82
6275.1,12.88,10.631,3.832,1.894,33.79
6278.7,12.83,10.685,3.171,1.618,33.45
6282.2,12.77,10.666,3.266,1.642,33.42
6285.8,12.71,10.698,3.046,1.556,33.19
6289.3,12.66,10.674,3.225,1.648,32.9
6292.8,12.6,10.668,3.449,1.706,33.61
6296.4,12.54,10.658,3.416,1.786,33.45
6299.9,12.49,10.689,3.135,1.697,33.76
6303.5,12.43,10.658,3.398,1.723,33.09
6307.0,12.38,10.648,3.576,1.851,33.7
6310.6,12.32,10.623,3.82,1.863,33.44
6314.1,12.26,10.668,3.217,1.586,33.41
6317.7,12.21,10.646,3.077,1.563,33.2
6321.2,12.15,10.694,3.358,1.73,33.54
6324.7,12.09,10.655,3.153,1.61,33.39
6328.3,12.04,10.665,3.153,1.657,33.57
6331.8,11.98,10.641,3.387,1.776,33.51
6335.4,11.92,10.652,3.174,1.655,33.5
6338.9,11.87,10.64,3.559,1.725,33.79
6342.5,11.81,10.598,3.999,1.941,33.8
6346.0,11.75,10.616,3.7,1.996,33.58
6349.5,11.7,10.596,3.769,2.011,33.87
6353.1,11.64,10.609,3.635,1.868,33.56
6356.6,11.58,10.622,3.329,1.704,33.56
6360.2,11.53,10.672,3.211,1.635,33.38
6363.7,11.47,10.641,2.921,1.468,33.22
6367.3,11.41,10.637,3.025,1.517,32.81
6370.8,11.36,10.668,2.792,1.469,33.43
6374.3,11.3,10.687,2.755,1.442,33.07
6377.9,11.24,10.652,2.533,1.344,33.35
6381.4,11.19,10.635,2.816,1.374,33.66
6385.0,11.13,10.65,2.961,1.407,33.12
6388.5,11.07,10.655,2.903,1.566,33.52
6392.1,11.02,10.639,2.702,1.395,33.26
6395.6,10.96,10.629,2.751,1.378,33.39
6399.1,10.9,10.623,3.028,1.47,33.17
6402.7,10.85,10.641,3.126,1.532,33.44
6406.2,10.79,10.626,3.158,1.62,33.48
6409.8,10.73,10.649,2.937,1.476,33.65
6413.3,10.68,10.625,3.102,1.591,33.84
6416.9,10.62,10.637,2.888,1.5,33.42
6420.4,10.56,10.617,3.351,1.637,33.46
6424.0,10.5,10.616,3.169,1.604,33.89
6427.5,10.45,10.636,2.882,1.484,33.35
6431.0,10.39,10.622,2.816,1.439,33.34
6434.6,10.33,10.616,2.956,1.576,33.42
6438.1,10.28,10.628,2.991,1.516,33.5
6441.7,10.22,10.595,3.342,1.675,33.67
6445.2,10.16,10.597,3.161,1.605,33.37
6448.8,10.11,10.639,2.779,1.353,33.32
6452.3,10.05,10.599,3.384,1.546,33.92
6455.8,9.99,10.587,3.415,1.772,33.88
6459.4,9.93,10.607,2.867,1.519,33.47
6462.9,9.88,10.602,3.346,1.735,33.6
6466.5,9.82,10.627,3.3,1.712,33.49
6470.0,9.76,10.569,3.403,1.843,33.77
6473.6,9.71,10.563,3.299,1.74,33.44
6477.1,9.65,10.54,3.847,1.995,33.76
6480.6,9.59,10.544,3.71,1.957,33.6
6484.2,9.53,10.53,3.84,1.923,33.62
6487.7,9.48,10.559,3.348,1.658,33.57
6491.3,9.42,10.61,2.966,1.437,33.44
6494.8,9.36,10.588,3.308,1.63,33.45
6498.4,9.31,10.597,3.292,1.611,33.54
6501.9,9.25,10.619,2.707,1.403,33.36
6505.4,9.19,10.558,3.39,1.641,33.5
6509.0,9.13,10.6,3.059,1.593,33.35
6512.5,9.08,10.551,3.424,1.678,33.58
6516.1,9.02,10.55,3.478,1.718,33.76
6519.6,8.96,10.532,3.551,1.885,33.87
6523.2,8.9,10.57,3.477,1.829,33.67
6526.7,8.85,10.556,3.63,1.8,33.64
6530.2,8.79,10.541,3.483,1.716,33.63
6533.8,8.73,10.562,3.155,1.568,33.89
6537.3,8.68,10.579,2.917,1.454,33.62
6540.9,8.62,10.584,2.85,1.44,33.24
6544.4,8.56,10.602,2.693,1.402,33.36
6548.0,8.5,10.584,2.757,1.416,33.3
6551.5,8.45,10.592,2.684,1.386,33.3
6555.1,8.39,10.563,2.673,1.373,33.05
6558.6,8.33,10.563,2.938,1.412,33.47
6562.1,8.27,10.525,3.164,1.633,33.29
6565.7,8.22,10.575,3.194,1.607,33.45
6569.2,8.16,10.558,3.358,1.716,33.91
6572.8,8.1,10.545,3.385,1.741,33.82
6576.3,8.04,10.546,3.434,1.728,33.49
6579.9,7.99,10.567,3.281,1.619,33.4
6583.4,7.93,10.554,3.202,1.599,33.4
6586.9,7.87,10.52,3.103,1.484,33.18
6590.5,7.82,10.561,2.735,1.297,33.23
6594.0,7.76,10.546,2.432,1.145,33.26
6597.6,7.7,10.577,2.27,1.148,33.06
6601.1,7.64,10.56,2.407,1.205,33.45
6604.7,7.59,10.579,2.38,1.111,33.29
6608.2,7.53,10.594,2.192,1.072,33.13
6611.7,7.47,10.565,2.319,1.082,33.61
6615.3,7.41,10.562,2.509,1.229,33.49
6618.8,7.36,10.551,2.809,1.35,33.47
6622.4,7.3,10.555,2.605,1.314,33.74
6625.9,7.24,10.537,2.87,1.458,33.73
6629.5,7.18,10.514,2.671,1.31,33.28
6633.0,7.13,10.542,2.668,1.298,33.48
6636.5,7.07,10.558,2.676,1.362,33.34
6640.1,7.01,10.553,2.599,1.361,33.12
6643.6,6.96,10.525,2.598,1.377,33.76
6647.2,6.9,10.528,2.824,1.455,33.77
6650.7,6.84,10.55,2.566,1.346,33.15
6654.3,6.78,10.507,2.937,1.484,33.62
6657.8,6.73,10.535,2.857,1.371,33.19
6661.4,6.67,10.527,2.6,1.387,33.61
6664.9,6.61,10.543,2.412,1.257,33.34
6668.4,6.55,10.518,2.864,1.424,33.45
6672.0,6.5,10.568,2.584,1.148,33.65
6675.5,6.44,10.541,2.367,1.106,33.34
6679.1,6.38,10.556,2.029,0.958,33.17
6682.6,6.32,10.543,2.534,1.138,33.57
6686.2,6.27,10.514,2.694,1.324,33.4
6689.7,6.21,10.525,2.654,1.21,33.61
6693.2,6.15,10.501,2.413,1.129,33.36
6696.8,6.1,10.558,2.07,1.051,33.4
6700.3,6.04,10.53,2.433,1.173,33.5
6703.9,5.98,10.499,2.603,1.269,33.59
6707.4,5.92,10.537,2.599,1.304,33.25
6711.0,5.87,10.523,2.415,1.106,33.74
6714.5,5.81,10.548,1.983,0.942,33.2
6718.0,5.75,10.53,1.979,0.986,33.56
6721.6,5.69,10.518,2.06,0.946,33.14
6725.1,5.64,10.541,1.921,0.915,33.16
6728.7,5.58,10.514,2.11,1.016,33.23
6732.2,5.52,10.531,2.286,1.121,33.56
6735.8,5.47,10.531,2.367,1.162,33.29
6739.3,5.41,10.49,2.64,1.177,33.55
6742.8,5.35,10.467,2.752,1.365,33.21
6746.4,5.29,10.486,2.716,1.271,33.41
6749.9,5.24,10.488,2.487,1.224,33.47
6753.5,5.18,10.514,2.336,1.256,33.35
6757.0,5.12,10.496,2.599,1.252,33.11
6760.6,5.07,10.477,2.736,1.404,33.61
6764.1,5.01,10.49,2.625,1.36,33.3
6767.6,4.95,10.508,2.539,1.289,33.83
6771.2,4.89,10.512,2.612,1.218,33.44
6774.7,4.84,10.479,2.569,1.36,33.9
6778.3,4.78,10.5,2.512,1.265,33.58
6781.8,4.72,10.475,2.647,1.262,33.59
6785.4,4.67,10.454,2.777,1.357,33.45
6788.9,4.61,10.497,2.612,1.37,33.47
6792.5,4.55,10.462,2.95,1.473,33.7
6796.0,4.49,10.454,2.978,1.548,33.25
6799.5,4.44,10.464,2.847,1.418,33.77
6803.1,4.38,10.413,3.531,1.721,33.6
6806.6,4.32,10.41,3.337,1.761,33.71
6810.2,4.27,10.46,3.183,1.662,33.18
6813.7,4.21,10.427,3.479,1.715,33.9
6817.3,4.15,10.426,3.31,1.822,33.9
6820.8,4.09,10.433,3.342,1.723,33.82
6824.3,4.04,10.438,3.312,1.666,33.82
6827.9,3.98,10.404,3.48,1.875,33.75
6831.4,3.92,10.425,3.299,1.73,33.79
6835.0,3.87,10.401,3.441,1.781,34.04
6838.5,3.81,10.384,3.938,2.024,33.9
6842.1,3.75,10.38,3.759,2.013,34.02
6845.6,3.69,10.402,4.043,2.08,34.17
6849.1,3.64,10.372,3.809,1.856,33.9
6852.7,3.58,10.418,3.239,1.69,33.79
6856.2,3.52,10.399,3.515,1.849,33.89
6859.8,3.47,10.406,3.171,1.608,33.63
6863.3,3.41,10.413,3.334,1.741,34.26
6866.9,3.35,10.405,3.189,1.633,33.66
6870.4,3.3,10.411,2.981,1.459,34.0
6873.9,3.24,10.416,2.978,1.528,33.88
6877.5,3.18,10.405,2.933,1.451,33.26
6881.0,3.12,10.444,2.747,1.447,33.64
6884.6,3.07,10.417,3.022,1.525,33.89
6888.1,3.01,10.423,2.99,1.442,33.84
6891.7,2.95,10.386,2.99,1.505,33.51
6895.2,2.9,10.422,2.772,1.489,33.66
6898.7,2.84,10.393,2.969,1.506,33.45
6902.3,2.78,10.391,3.189,1.577,33.56
6905.8,2.73,10.446,2.541,1.223,33.49
6909.4,2.67,10.412,2.831,1.417,33.68
6912.9,2.61,10.402,2.854,1.375,33.96
6916.5,2.56,10.436,2.58,1.201,33.63
6920.0,2.5,10.462,2.098,0.977,33.59
6923.6,2.44,10.429,2.819,1.313,33.41
6927.1,2.38,10.359,3.035,1.497,33.5
6930.6,2.33,10.387,3.084,1.538,33.65
6934.2,2.27,10.379,3.006,1.556,34.06
6937.7,2.21,10.355,3.264,1.617,33.55
6941.3,2.16,10.366,3.31,1.747,33.52
6944.8,2.1,10.365,2.972,1.518,33.7
6948.4,2.04,10.337,3.141,1.629,34.0
6951.9,1.99,10.355,3.151,1.579,33.46
6955.4,1.93,10.367,3.084,1.613,33.71
6959.0,1.87,10.394,3.143,1.494,33.52
6962.5,1.82,10.386,2.597,1.345,33.87
6966.1,1.76,10.373,2.674,1.364,33.75
6969.6,1.7,10.352,2.796,1.364,33.72
6973.2,1.65,10.363,2.985,1.449,33.72
6976.7,1.59,10.359,3.062,1.56,33.72
6980.2,1.53,10.354,3.214,1.694,33.84
6983.8,1.48,10.321,3.327,1.698,33.73
6987.3,1.42,10.336,3.226,1.716,33.65
6990.9,1.36,10.315,3.174,1.6,33.59
6994.4,1.3,10.329,3.526,1.808,33.94
6998.0,1.25,10.296,3.61,1.85,33.81
7001.5,1.19,10.289,3.395,1.61,34.06
7005.0,1.13,10.353,3.285,1.641,33.45
7008.6,1.08,10.351,3.128,1.586,33.91
7012.1,1.02,10.345,3.163,1.653,33.92
7015.7,0.96,10.317,3.598,1.783,34.21
7019.2,0.91,10.283,3.794,1.988,33.99
7022.8,0.85,10.322,3.647,1.878,33.7
7026.3,0.79,10.292,3.58,1.797,33.79
7029.8,0.74,10.349,3.344,1.769,34.11
7033.4,0.68,10.332,3.171,1.582,33.77
7036.9,0.62,10.298,3.206,1.59,33.77
7040.5,0.57,10.32,3.49,1.83,33.83
7044.0,0.51,10.332,3.525,1.741,33.95
7047.6,0.45,10.313,3.272,1.703,33.83
7051.1,0.4,10.347,2.993,1.518,33.48
7054.7,0.34,10.31,3.272,1.606,33.76
7058.2,0.28,10.293,3.425,1.842,34.13
7061.7,0.23,10.26,3.458,1.813,34.23
7065.3,0.17,10.337,3.102,1.599,33.8
7068.8,0.11,10.303,3.225,1.62,33.77
7072.4,0.06,10.321,3.099,1.507,34.09
7075.9,0.0,10.307,2.922,1.431,33.74
7079.5,0.0,10.323,2.712,1.355,33.47
7083.0,0.0,10.364,2.532,1.373,33.61
